,Year,Month,TagName,Month_Count
0,2018,1,minecraft-java-edition,79
1,2018,1,minecraft-commands,48
2,2018,1,steam,22
3,2018,1,playerunknowns-battlegrounds,21
4,2018,1,the-elder-scrolls-v-skyrim,18
5,2018,1,technical-issues,15
6,2018,1,xenoblade-chronicles-2,14
7,2018,1,monster-hunter-world,14
8,2018,1,ps4,13
9,2018,1,xbox-one,12
10,2018,1,minecraft-bedrock-edition,12
11,2018,1,minecraft-java-edition-server,11
12,2018,1,xbox-360,9
13,2018,1,warframe,8
14,2018,1,terraria,7
15,2018,1,minecraft-legacy-console,7
16,2018,1,stellaris,7
17,2018,1,fallout-4,6
18,2018,1,civilization-6,6
19,2018,1,fortnite-battle-royale,6
20,2018,1,team-fortress-2,6
21,2018,1,pc,5
22,2018,1,minecraft-mods,5
23,2018,1,fallout-new-vegas,5
24,2018,1,europa-universalis-iv,5
25,2018,1,the-sexy-brutale,5
26,2018,1,subnautica,5
27,2018,1,linux,4
28,2018,1,controllers,4
29,2018,1,clash-royale,4
30,2018,1,overwatch,4
31,2018,1,path-of-exile,4
32,2018,1,starcraft-2,4
33,2018,1,emulation,4
34,2018,1,heat-signature,4
35,2018,1,counter-strike-global-offensive,4
36,2018,1,macos,3
37,2018,1,xbox-live,3
38,2018,1,windows-10,3
39,2018,1,graphics-card,3
40,2018,1,fallout-3,3
41,2018,1,destiny-2,3
42,2018,1,psn,3
43,2018,1,minecraft-redstone,3
44,2018,1,dragon-ball-z-dokkan-battle,3
45,2018,1,pokemon-ultra-sun-ultra-moon,3
46,2018,1,terminology,3
47,2018,1,pokemon-seventh-generation,3
48,2018,1,world-of-warcraft,3
49,2018,1,pokemon-go,3
50,2018,1,call-of-duty-ww2,3
51,2018,1,server-administration,3
52,2018,1,the-binding-of-isaac,3
53,2018,1,game-identification,3
54,2018,1,agar.io,2
55,2018,1,battlefield-4,2
56,2018,1,counter-strike,2
57,2018,1,life-is-strange,2
58,2018,1,elite-dangerous,2
59,2018,1,halo-4,2
60,2018,1,gran-turismo-sport,2
61,2018,1,windows-7,2
62,2018,1,windows,2
63,2018,1,nvidia-geforce-experience,2
64,2018,1,minecraft-bedrock-edition-server,2
65,2018,1,nintendo-switch,2
66,2018,1,bloodborne,2
67,2018,1,clash-of-clans,2
68,2018,1,crusader-kings-2,2
69,2018,1,slay-the-spire,2
70,2018,1,heroes-of-might-and-magic-4,2
71,2018,1,mods,2
72,2018,1,counter-strike-condition-zero,2
73,2018,1,splatoon-2,2
74,2018,1,fortnite-save-the-world,2
75,2018,1,epic-games-launcher,2
76,2018,1,nintendo-64,2
77,2018,1,oxygen-not-included,2
78,2018,1,doki-doki-literature-club,2
79,2018,1,hearthstone,2
80,2018,1,fifa-18,2
