,Year,Month,TagName,Month_Count
0,2017,1,minecraft-java-edition,128
1,2017,1,minecraft-commands,59
2,2017,1,the-elder-scrolls-v-skyrim,42
3,2017,1,final-fantasy-15,31
4,2017,1,steam,26
5,2017,1,elite-dangerous,18
6,2017,1,pokemon-sun-moon,17
7,2017,1,fallout-4,17
8,2017,1,pokemon-go,16
9,2017,1,civilization-6,15
10,2017,1,minecraft-java-edition-server,14
11,2017,1,ps4,14
12,2017,1,resident-evil-7,14
13,2017,1,xbox-360,12
14,2017,1,minecraft-bedrock-edition,12
15,2017,1,pc,11
16,2017,1,controllers,11
17,2017,1,nethack,10
18,2017,1,the-witcher-3,10
19,2017,1,terraria,9
20,2017,1,technical-issues,9
21,2017,1,xbox-one,9
22,2017,1,the-binding-of-isaac-rebirth,9
23,2017,1,ps3,8
24,2017,1,clash-of-clans,8
25,2017,1,overwatch,8
26,2017,1,ark-survival-evolved,8
27,2017,1,destiny,7
28,2017,1,counter-strike-global-offensive,7
29,2017,1,rimworld,7
30,2017,1,team-fortress-2,7
31,2017,1,stardew-valley,7
32,2017,1,the-binding-of-isaac-afterbirth+,7
33,2017,1,diablo-3,7
34,2017,1,minecraft-redstone,6
35,2017,1,android,6
36,2017,1,grand-theft-auto-5,6
37,2017,1,killing-floor-2,6
38,2017,1,grand-theft-auto-online,5
39,2017,1,dark-souls-2,5
40,2017,1,mods,5
41,2017,1,minecraft-mods,5
42,2017,1,achievements,5
43,2017,1,battlefield-1,5
44,2017,1,yu-gi-oh-duel-links,5
45,2017,1,world-of-warcraft,4
46,2017,1,windows-10,4
47,2017,1,fallout-shelter,4
48,2017,1,mass-effect,4
49,2017,1,macos,4
50,2017,1,grand-theft-auto-san-andreas,4
51,2017,1,nintendo-3ds-3dsxl-2ds,4
52,2017,1,pit-people,4
53,2017,1,garrys-mod,4
54,2017,1,minecraft-legacy-console,4
55,2017,1,dota-2,3
56,2017,1,rocket-league,3
57,2017,1,ios,3
58,2017,1,hearthstone,3
59,2017,1,paladins,3
60,2017,1,titanfall-2,3
61,2017,1,civilization-5,3
62,2017,1,kerbal-space-program,3
63,2017,1,heroes-of-the-storm,3
64,2017,1,the-elder-scrolls-online,3
65,2017,1,source-engine,3
66,2017,1,the-binding-of-isaac-afterbirth,3
67,2017,1,undertale,3
68,2017,1,starbound,3
69,2017,1,dark-souls-2-sotfs,3
70,2017,1,pokemon-duel,3
71,2017,1,warframe,2
72,2017,1,steam-trading-cards,2
73,2017,1,minecraft-spigot,2
74,2017,1,terraria-console,2
75,2017,1,super-mario-run,2
76,2017,1,call-of-duty-infinite-warfare,2
77,2017,1,guild-wars,2
78,2017,1,networking,2
79,2017,1,war-thunder,2
80,2017,1,psn,2
81,2017,1,the-witness,2
82,2017,1,monitor,2
83,2017,1,magic-the-gathering-puzzle-quest,2
84,2017,1,watch-dogs-2,2
85,2017,1,keyboard,2
86,2017,1,emulation,2
87,2017,1,hardware,2
88,2017,1,cities-skylines,2
89,2017,1,the-witcher-2,2
90,2017,1,graphics-card,2
91,2017,1,star-wars-battlefront-2015,2
92,2017,1,terraria-mobile,2
93,2017,1,xcom-enemy-unknown,2
94,2017,1,endless-legend,2
95,2017,1,simcity-buildit,2
96,2017,1,imbroglio,2
97,2017,1,game-identification,2
98,2017,1,dark-souls-3,2
99,2017,1,half-life-2,2
100,2017,1,warhammer-vermintide,2
101,2017,1,temple-run-2,2
102,2017,1,cheats,2
103,2017,1,geometry-dash,2
104,2017,1,7-days-to-die,2
105,2017,1,pokemon-bank,2
106,2017,1,clash-royale,2
107,2017,1,hosting,2
108,2017,1,pokemon-x-y,2
109,2017,1,pokemon-sixth-generation,2
110,2017,1,league-of-legends,2
111,2017,1,starcraft-2,2
112,2017,1,terminology,2
113,2017,1,wii-u,2
114,2017,1,divinity-original-sin,2
115,2017,1,factorio,2
116,2017,1,warhammer-total-war,2
117,2017,1,animal-crossing-new-leaf,2
118,2017,1,dwarf-fortress,2
119,2017,1,xcom-2,2
120,2017,1,stellaris,2
121,2017,1,pokemon-fire-red-leaf-green,2
122,2017,1,kingdom-hearts,2
123,2017,1,sims-3,2
124,2017,1,tales-of-berseria,2
125,2017,1,skyrim-dawnguard,2
126,2017,1,hammer,2
127,2017,1,monster-hunter-generations,1
128,2017,1,ingress,1
129,2017,1,kirby-crystal-shards,1
130,2017,1,age-of-empires-ii-the-age-of-kings,1
131,2017,1,payday-2,1
132,2017,1,tiny-tower-vegas,1
133,2017,1,beglitched,1
134,2017,1,psp,1
135,2017,1,warcraft-3-frozen-throne,1
136,2017,1,deus-ex-mankind-divided,1
137,2017,1,fleeing-the-complex,1
138,2017,1,playstation-plus,1
139,2017,1,doom-2016,1
140,2017,1,cross-code,1
141,2017,1,saints-row-iv,1
142,2017,1,plague-inc-evolved,1
143,2017,1,ubuntu,1
144,2017,1,spaz2,1
145,2017,1,shadowrun-dragonfall,1
146,2017,1,final-fantasy-14,1
147,2017,1,mario-kart-8,1
148,2017,1,until-dawn,1
149,2017,1,alien-isolation,1
150,2017,1,unturned,1
151,2017,1,ftl-faster-than-light,1
152,2017,1,borderlands-2,1
153,2017,1,fallout-new-vegas,1
154,2017,1,life-is-strange,1
155,2017,1,just-cause-2,1
156,2017,1,wasteland-2,1
