,Year,Month,TagName,Month_Count
0,2018,1,rules,24
1,2018,1,cricket,11
2,2018,1,football,9
3,2018,1,statistics,7
4,2018,1,trivia,7
5,2018,1,american-football,7
6,2018,1,officiating,7
7,2018,1,nfl,6
8,2018,1,tennis,6
9,2018,1,terminology,4
10,2018,1,badminton,4
11,2018,1,basketball,4
12,2018,1,technique,3
13,2018,1,records,3
14,2018,1,awards,3
15,2018,1,nba,3
16,2018,1,scoring,3
17,2018,1,wta,3
18,2018,1,transfer,2
19,2018,1,equipment,2
20,2018,1,tactics,2
21,2018,1,video-review,2
22,2018,1,ice-hockey,2
23,2018,1,atp,2
24,2018,1,table-tennis,1
25,2018,1,skiing,1
26,2018,1,water-polo,1
27,2018,1,champions-league,1
28,2018,1,icc,1
29,2018,1,darts,1
30,2018,1,history,1
31,2018,1,postseason,1
32,2018,1,cricket-world-cup,1
33,2018,1,handball,1
34,2018,1,serve,1
35,2018,1,ranking,1
36,2018,1,horse-racing,1
37,2018,1,grand-slam,1
38,2018,1,pool,1
39,2018,1,nhl,1
40,2018,1,venues,1
41,2018,1,fans,1
42,2018,1,schedule,1
43,2018,1,cycling,1
44,2018,1,training,1
45,2018,1,fiba,1
46,2018,1,baseball,1
47,2018,1,mlb,1
48,2018,1,suspension,1
49,2018,2,rules,25
50,2018,2,olympics,12
51,2018,2,trivia,9
52,2018,2,curling,8
53,2018,2,equipment,7
54,2018,2,football,6
55,2018,2,terminology,6
56,2018,2,american-football,6
57,2018,2,nfl,5
58,2018,2,cricket,5
59,2018,2,history,4
60,2018,2,basketball,4
61,2018,2,skiing,4
62,2018,2,ice-hockey,3
63,2018,2,strategy,3
64,2018,2,snowboarding,3
65,2018,2,tactics,3
66,2018,2,tennis,2
67,2018,2,super-bowl,2
68,2018,2,champions-league,2
69,2018,2,nba,2
70,2018,2,ice-skating,2
71,2018,2,pool,2
72,2018,2,speed-skating,2
73,2018,2,awards,1
74,2018,2,atp,1
75,2018,2,nhl,1
76,2018,2,scoring,1
77,2018,2,field-goal,1
78,2018,2,tournaments,1
79,2018,2,dancing,1
80,2018,2,draft,1
81,2018,2,nascar,1
82,2018,2,officiating,1
83,2018,2,uefa,1
84,2018,2,europa-league,1
85,2018,2,badminton,1
86,2018,2,biathlon,1
87,2018,2,spin,1
88,2018,2,weightlifting,1
89,2018,2,bobsleigh,1
90,2018,2,doping,1
91,2018,2,paintball,1
92,2018,2,technique,1
93,2018,2,ranking,1
94,2018,2,maintenance,1
95,2018,2,pro-wrestling,1
96,2018,2,technology,1
97,2018,2,statistics,1
98,2018,2,swimming,1
99,2018,2,cycling,1
100,2018,3,rules,18
101,2018,3,cricket,13
102,2018,3,football,7
103,2018,3,basketball,5
104,2018,3,nhl,4
105,2018,3,ice-hockey,3
106,2018,3,fifa,3
107,2018,3,trivia,3
108,2018,3,tie-breaker,3
109,2018,3,history,2
110,2018,3,records,2
111,2018,3,statistics,2
112,2018,3,wicket,2
113,2018,3,weightlifting,2
114,2018,3,pool,2
115,2018,3,nba,2
116,2018,3,finances,2
117,2018,3,cricket-world-cup,2
118,2018,3,goalkeeper,1
119,2018,3,promotions,1
120,2018,3,relegations,1
121,2018,3,major-leagues,1
122,2018,3,snooker,1
123,2018,3,instant-replay,1
124,2018,3,running,1
125,2018,3,athletics,1
126,2018,3,technology,1
127,2018,3,defense,1
128,2018,3,baseball,1
129,2018,3,tournaments,1
130,2018,3,championship,1
131,2018,3,terminology,1
132,2018,3,betting,1
133,2018,3,ice-skating,1
134,2018,3,volleyball,1
135,2018,3,tennis,1
136,2018,3,ranking,1
137,2018,3,track-and-field,1
138,2018,3,world-cup,1
139,2018,3,technique,1
140,2018,3,table-tennis,1
141,2018,3,serve,1
142,2018,3,officiating,1
143,2018,3,uefa,1
144,2018,3,formula-1,1
145,2018,3,olympics,1
146,2018,4,rules,22
147,2018,4,football,12
148,2018,4,cricket,12
149,2018,4,trivia,11
150,2018,4,baseball,9
