,Year,Month,TagName,Month_Count
0,2017,1,rules,12
1,2017,1,football,9
2,2017,1,officiating,7
3,2017,1,american-football,7
4,2017,1,trivia,7
5,2017,1,basketball,5
6,2017,1,statistics,4
7,2017,1,history,4
8,2017,1,nba,3
9,2017,1,nfl,3
10,2017,1,cricket,3
11,2017,1,ice-hockey,2
12,2017,1,postseason,2
13,2017,1,running,2
14,2017,1,road-running,2
15,2017,1,tennis,2
16,2017,1,collegiate,2
17,2017,1,ranking,1
18,2017,1,badminton,1
19,2017,1,english-premier-league,1
20,2017,1,baseball,1
21,2017,1,suspension,1
22,2017,1,finances,1
23,2017,1,own-goal,1
24,2017,1,marathon,1
25,2017,1,etiquette,1
26,2017,1,schedule,1
27,2017,1,table-tennis,1
28,2017,1,racket,1
29,2017,1,terminology,1
30,2017,1,cross-country-skiing,1
31,2017,1,pool,1
32,2017,1,snooker,1
33,2017,2,trivia,14
34,2017,2,rules,13
35,2017,2,statistics,13
36,2017,2,cricket,9
37,2017,2,tennis,8
38,2017,2,football,8
39,2017,2,basketball,7
40,2017,2,baseball,6
41,2017,2,american-football,5
42,2017,2,nfl,5
43,2017,2,history,4
44,2017,2,officiating,4
45,2017,2,terminology,4
46,2017,2,nba,4
47,2017,2,strategy,3
48,2017,2,ice-hockey,3
49,2017,2,tournaments,2
50,2017,2,schedule,2
51,2017,2,skiing,2
52,2017,2,super-bowl,2
53,2017,2,sabermetrics,2
54,2017,2,formula-1,2
55,2017,2,auto-racing,2
56,2017,2,equipment,2
57,2017,2,venues,2
58,2017,2,tactics,2
59,2017,2,records,2
60,2017,2,track-and-field,2
61,2017,2,technique,2
62,2017,2,golf,2
63,2017,2,mlb,2
64,2017,2,nhl,2
65,2017,2,olympics,2
66,2017,2,badminton,2
67,2017,2,futsal,1
68,2017,2,ranking,1
69,2017,2,video-review,1
70,2017,2,postseason,1
71,2017,2,scoring,1
72,2017,2,special-teams,1
73,2017,2,instant-replay,1
74,2017,2,training,1
75,2017,2,squash,1
76,2017,2,own-goal,1
77,2017,2,atp,1
78,2017,2,gymnastics,1
79,2017,2,cycling,1
80,2017,2,triathlon,1
81,2017,2,uefa,1
82,2017,2,nascar,1
83,2017,2,pga-tour,1
84,2017,2,lpga-tour,1
85,2017,2,champions-league,1
86,2017,2,volleyball,1
87,2017,2,transaction,1
88,2017,2,international-sports,1
89,2017,2,awards,1
90,2017,2,pool,1
91,2017,2,collegiate,1
92,2017,2,draft,1
93,2017,2,english-premier-league,1
94,2017,2,la-liga,1
95,2017,2,bundesliga,1
96,2017,2,goalkeeper,1
97,2017,2,qualifying,1
98,2017,2,betting,1
99,2017,2,serve,1
100,2017,2,grand-slam,1
101,2017,2,jersey,1
102,2017,2,cricket-world-cup,1
103,2017,3,football,11
104,2017,3,rules,9
105,2017,3,trivia,8
106,2017,3,basketball,7
107,2017,3,ice-hockey,6
108,2017,3,cricket,6
109,2017,3,nhl,5
110,2017,3,officiating,5
111,2017,3,statistics,5
112,2017,3,history,4
113,2017,3,terminology,3
114,2017,3,tennis,3
115,2017,3,american-football,3
116,2017,3,baseball,2
117,2017,3,awards,2
118,2017,3,volleyball,2
119,2017,3,nba,2
120,2017,3,finances,2
121,2017,3,nfl,2
122,2017,3,technique,2
123,2017,3,world-cup,2
124,2017,3,ranking,2
125,2017,3,postseason,2
126,2017,3,transfer,1
127,2017,3,beach-volleyball,1
128,2017,3,olympics,1
129,2017,3,formula-1,1
130,2017,3,atp,1
131,2017,3,champions-league,1
132,2017,3,third-umpire,1
133,2017,3,strategy,1
134,2017,3,transaction,1
135,2017,3,penalty-shot,1
136,2017,3,curling,1
137,2017,3,major-leagues,1
138,2017,3,hall-of-fame,1
139,2017,3,golf,1
140,2017,3,pga-tour,1
141,2017,3,own-goal,1
142,2017,3,pool,1
143,2017,3,tie-breaker,1
144,2017,3,world-baseball-classic,1
145,2017,3,table-tennis,1
146,2017,3,ittf,1
147,2017,3,fiba,1
148,2017,3,fifa,1
149,2017,3,suspension,1
150,2017,3,softball,1
151,2017,3,badminton,1
152,2017,3,racket,1
153,2017,3,equipment,1
154,2017,3,airsoft,1
155,2017,4,rules,20
156,2017,4,football,16
157,2017,4,ice-hockey,11
158,2017,4,nhl,10
159,2017,4,trivia,10
160,2017,4,baseball,8
161,2017,4,officiating,6
162,2017,4,tennis,5
163,2017,4,tournaments,4
164,2017,4,atp,4
165,2017,4,basketball,3
166,2017,4,equipment,3
167,2017,4,wta,3
168,2017,4,postseason,3
169,2017,4,cricket,3
170,2017,4,penalty-shot,2
171,2017,4,tie-breaker,2
172,2017,4,english-premier-league,2
173,2017,4,champions-league,2
174,2017,4,own-goal,2
175,2017,4,statistics,2
176,2017,4,training,2
177,2017,4,squash,2
178,2017,4,track-and-field,2
179,2017,4,records,2
180,2017,4,mlb,2
181,2017,4,technique,2
182,2017,4,history,1
183,2017,4,europa-league,1
184,2017,4,world-cup,1
185,2017,4,floorball,1
186,2017,4,field-hockey,1
187,2017,4,boxing,1
188,2017,4,olympics,1
189,2017,4,golf,1
190,2017,4,scoring,1
191,2017,4,jersey,1
192,2017,4,stanley-cup,1
193,2017,4,gender,1
194,2017,4,international-sports,1
195,2017,4,nba,1
196,2017,4,sports-psychology,1
197,2017,4,american-football,1
198,2017,4,nfl,1
199,2017,4,world-baseball-classic,1
200,2017,4,transaction,1
201,2017,4,grand-slam,1
202,2017,4,volleyball,1
203,2017,4,formations,1
204,2017,5,rules,17
205,2017,5,baseball,12
206,2017,5,trivia,6
207,2017,5,ice-hockey,5
208,2017,5,nhl,5
209,2017,5,cricket,5
210,2017,5,basketball,4
211,2017,5,football,4
212,2017,5,nba,4
213,2017,5,mlb,4
214,2017,5,statistics,4
215,2017,5,officiating,3
216,2017,5,pool,3
217,2017,5,postseason,3
218,2017,5,equipment,3
219,2017,5,records,3
220,2017,5,running,2
221,2017,5,goalkeeper,1
222,2017,5,terminology,1
223,2017,5,scoring,1
224,2017,5,volleyball,1
225,2017,5,injuries,1
226,2017,5,gender,1
227,2017,5,lacrosse,1
228,2017,5,marathon,1
229,2017,5,road-running,1
230,2017,5,formula-e,1
231,2017,5,relegations,1
232,2017,5,iihf,1
233,2017,5,draft,1
234,2017,5,tie-breaker,1
235,2017,5,europa-league,1
236,2017,5,tennis,1
237,2017,5,squash,1
238,2017,5,legal-issues,1
239,2017,5,formula-1,1
240,2017,5,auto-racing,1
241,2017,5,icc,1
242,2017,5,skateboarding,1
243,2017,5,spin,1
244,2017,5,stanley-cup,1
245,2017,5,table-tennis,1
246,2017,5,serve,1
247,2017,5,ittf,1
248,2017,5,penalty-shot,1
249,2017,5,collegiate,1
250,2017,6,rules,13
251,2017,6,cricket,13
252,2017,6,baseball,11
253,2017,6,mlb,8
254,2017,6,trivia,8
255,2017,6,statistics,7
256,2017,6,football,6
257,2017,6,officiating,4
258,2017,6,ice-hockey,4
259,2017,6,draft,4
260,2017,6,history,3
261,2017,6,nhl,3
262,2017,6,world-cup,2
263,2017,6,terminology,2
264,2017,6,formula-1,2
265,2017,6,nba,2
266,2017,6,records,1
267,2017,6,afc,1
268,2017,6,geography,1
269,2017,6,participation,1
270,2017,6,basketball,1
271,2017,6,running,1
272,2017,6,rugby-union,1
273,2017,6,scoring,1
274,2017,6,icc,1
275,2017,6,tie-breaker,1
276,2017,6,sabermetrics,1
277,2017,6,beach-volleyball,1
278,2017,6,squash,1
279,2017,6,tennis,1
280,2017,6,grand-slam,1
281,2017,6,auto-racing,1
282,2017,6,road-racing,1
283,2017,6,qualifying,1
284,2017,6,transfer,1
285,2017,6,sports-psychology,1
286,2017,6,penalty-shot,1
287,2017,6,awards,1
288,2017,6,fans,1
289,2017,6,injuries,1
290,2017,6,olympics,1
291,2017,6,climbing,1
292,2017,6,indoor-climbing,1
293,2017,7,rules,26
294,2017,7,baseball,21
295,2017,7,trivia,19
296,2017,7,football,16
297,2017,7,tennis,14
298,2017,7,mlb,12
299,2017,7,cricket,8
300,2017,7,la-liga,4
301,2017,7,basketball,4
302,2017,7,atp,4
303,2017,7,history,4
304,2017,7,home-run,4
305,2017,7,formula-1,4
306,2017,7,officiating,4
307,2017,7,american-football,4
308,2017,7,fifa,3
309,2017,7,equipment,3
310,2017,7,ranking,3
311,2017,7,cycling,3
312,2017,7,tour-de-france,3
313,2017,7,collegiate,3
314,2017,7,serie-a,2
315,2017,7,bundesliga,2
316,2017,7,training,2
317,2017,7,technique,2
318,2017,7,video-review,2
319,2017,7,serve,2
320,2017,7,english-premier-league,2
321,2017,7,wta,2
322,2017,7,finances,2
323,2017,7,records,2
324,2017,7,wimbledon,2
325,2017,7,nfl,2
326,2017,7,cfl,2
327,2017,7,transfer,2
328,2017,7,own-goal,2
329,2017,7,swimming,1
330,2017,7,uefa,1
331,2017,7,racket,1
332,2017,7,performance,1
333,2017,7,international-sports,1
334,2017,7,media,1
335,2017,7,mls,1
336,2017,7,collectibles,1
337,2017,7,track-and-field,1
338,2017,7,nba,1
339,2017,7,tie-breaker,1
340,2017,7,pitching,1
341,2017,7,olympics,1
342,2017,7,boxing,1
