,Year,Month,TagName,Month_Count
0,2016,1,running,11
1,2016,1,weightlifting,9
2,2016,1,weight-loss,7
3,2016,1,exercise,7
4,2016,1,bodyweight-exercises,6
5,2016,1,bodybuilding,6
6,2016,1,training,6
7,2016,1,muscle,5
8,2016,1,dumbbells,4
9,2016,1,strength,4
10,2016,1,cardio,4
11,2016,1,workout-routines,4
12,2016,1,stretching,4
13,2016,1,muscle-gain,3
14,2016,1,muscle-recovery,3
15,2016,1,body-fat,3
16,2016,1,workout,3
17,2016,1,flexibility,3
18,2016,1,injury,3
19,2016,1,nutrition,3
20,2016,1,recovery,3
21,2016,1,weight-gain,3
22,2016,1,warm-up,3
23,2016,1,muscle-mass,2
24,2016,1,bicycling,2
25,2016,1,push-ups,2
26,2016,1,running-shoes,2
27,2016,1,injury-prevention,2
28,2016,1,weights,2
29,2016,1,you-are-your-own-gym,2
30,2016,1,terminology,2
31,2016,1,health,2
32,2016,1,abdominals,2
33,2016,1,jogging,2
34,2016,1,heart-rate,2
35,2016,1,gym,2
36,2016,1,protein,2
37,2016,1,strength-training,2
38,2016,1,long-distance-running,2
39,2016,1,doms,2
40,2016,1,boxing,2
41,2016,1,definition,1
42,2016,1,bench-press,1
43,2016,1,planks,1
44,2016,1,treadmill,1
45,2016,1,chest,1
46,2016,1,core,1
47,2016,1,squats,1
48,2016,1,olympic-weightlifting,1
49,2016,1,mobility,1
50,2016,1,running-training-plan,1
51,2016,1,running-form,1
52,2016,1,lower-body-strength,1
53,2016,1,cutting,1
54,2016,1,barbell,1
55,2016,1,plates,1
56,2016,1,toning,1
57,2016,1,tendons,1
58,2016,1,forearm,1
59,2016,1,hormones,1
60,2016,1,reps,1
61,2016,1,sets,1
62,2016,1,curls,1
63,2016,1,pain,1
64,2016,1,legs,1
65,2016,1,knees,1
66,2016,1,high-protein,1
67,2016,1,carbohydrate,1
68,2016,1,pre-workout,1
69,2016,1,supplements,1
70,2016,1,creatine,1
71,2016,1,foot-pain,1
72,2016,1,foot-care,1
73,2016,1,sports,1
74,2016,1,foot,1
75,2016,1,shoulders,1
76,2016,1,calories,1
77,2016,1,daily-caloric-intake,1
78,2016,1,powerlifting,1
79,2016,1,ketogenic-diet,1
80,2016,1,upper-body-workout,1
81,2016,1,getting-in-shape,1
82,2016,1,hypertrophy,1
83,2016,1,muscle-ups,1
84,2016,1,motivation,1
85,2016,1,exercise-technique,1
86,2016,1,stairs,1
87,2016,1,diet,1
88,2016,1,endurance,1
89,2016,1,half-marathon,1
90,2016,1,paleo-diet,1
91,2016,1,home-exercise,1
92,2016,1,muscle-soreness,1
93,2016,1,calf,1
94,2016,1,thigh,1
95,2016,1,stronglifts,1
96,2016,1,tennis,1
97,2016,1,target-heart-rate,1
98,2016,1,recovery-heart-rate,1
99,2016,1,walking,1
100,2016,1,feet,1
101,2016,1,jump-rope,1
102,2016,1,back-pain,1
103,2016,1,lower-back,1
104,2016,1,back,1
105,2016,1,bellyfat,1
106,2016,1,pull-ups,1
107,2016,1,compound-exercises,1
108,2016,1,beginners,1
109,2016,1,hernia,1
110,2016,1,goals,1
111,2016,1,hamstring,1
112,2016,1,power,1
113,2016,1,food,1
114,2016,2,weight-loss,11
115,2016,2,exercise,10
116,2016,2,weightlifting,8
117,2016,2,running,6
118,2016,2,training,6
119,2016,2,workout,6
120,2016,2,workout-routines,5
121,2016,2,squats,4
122,2016,2,recovery,4
123,2016,2,calories,3
124,2016,2,cardio,3
125,2016,2,strength,3
126,2016,2,rest,3
127,2016,2,exercise-equipment,2
128,2016,2,heart-rate-monitor,2
129,2016,2,health,2
130,2016,2,stronglifts,2
131,2016,2,muscle,2
132,2016,2,stretching,2
133,2016,2,running-training-plan,2
134,2016,2,knees,2
135,2016,2,diet,2
136,2016,2,legs,2
137,2016,2,muscle-soreness,2
138,2016,2,safety,2
139,2016,2,walking,2
140,2016,2,bellyfat,2
141,2016,2,nutrition,2
142,2016,2,injury-prevention,2
143,2016,2,gym,2
144,2016,2,abdominals,2
145,2016,2,strength-training,2
146,2016,2,wrist,2
147,2016,2,sleep,2
148,2016,2,plateau,2
149,2016,2,muscle-gain,2
150,2016,2,body-fat,1
151,2016,2,shoulders,1
152,2016,2,chin-ups,1
153,2016,2,rotator-cuff,1
154,2016,2,crossfit,1
155,2016,2,warm-up,1
156,2016,2,flexibility,1
157,2016,2,couchto5k,1
158,2016,2,daily-caloric-intake,1
159,2016,2,calculation,1
160,2016,2,bodyweight,1
161,2016,2,beginners,1
162,2016,2,heart-rate,1
163,2016,2,knee-pain,1
164,2016,2,athletic-performance,1
165,2016,2,bicycling,1
166,2016,2,long-distance-running,1
167,2016,2,clothing,1
168,2016,2,injury,1
169,2016,2,post-workout,1
170,2016,2,fat,1
171,2016,2,bodybuilding,1
172,2016,2,starting-strength,1
173,2016,2,biceps,1
174,2016,2,arms,1
175,2016,2,crunches,1
176,2016,2,back-pain,1
177,2016,2,supplements,1
178,2016,2,muscle-recovery,1
179,2016,2,hands,1
180,2016,2,home-exercise,1
181,2016,2,yoga,1
182,2016,2,carbohydrate,1
183,2016,2,jogging,1
184,2016,2,strength-gain,1
185,2016,2,smoking,1
186,2016,2,joints,1
187,2016,2,chest,1
188,2016,2,cool-down,1
189,2016,2,push-ups,1
190,2016,2,exercise-frequency,1
191,2016,2,energy,1
192,2016,2,breathing,1
193,2016,2,weight-gain,1
194,2016,2,tendons,1
195,2016,2,fingers,1
196,2016,2,tracking,1
197,2016,2,stairs,1
198,2016,2,pain,1
199,2016,2,hamstring,1
200,2016,2,physical-therapy,1
201,2016,2,upper-body-workout,1
202,2016,2,bones,1
203,2016,2,skeleton,1
204,2016,3,exercise,11
205,2016,3,weight-loss,10
206,2016,3,running,9
207,2016,3,weightlifting,7
208,2016,3,workout-routines,7
209,2016,3,muscle,6
210,2016,3,diet,6
211,2016,3,workout,5
212,2016,3,injury,5
213,2016,3,cardio,4
214,2016,3,muscle-gain,4
215,2016,3,exercise-technique,4
216,2016,3,body-fat,3
217,2016,3,push-ups,3
218,2016,3,strength,3
219,2016,3,recovery,3
220,2016,3,stretching,3
221,2016,3,squats,3
