,Year,Month,TagName,Month_Count
0,2018,1,weightlifting,8
1,2018,1,muscle,6
2,2018,1,workout-routines,6
3,2018,1,running,5
4,2018,1,weight-loss,5
5,2018,1,workout,4
6,2018,1,exercise,4
7,2018,1,muscle-gain,4
8,2018,1,diet,4
9,2018,1,bodybuilding,3
10,2018,1,gym,3
11,2018,1,abdominals,3
12,2018,1,flexibility,3
13,2018,1,strength,3
14,2018,1,upper-body-workout,2
15,2018,1,nutrition,2
16,2018,1,injury,2
17,2018,1,form,2
18,2018,1,cardio,2
19,2018,1,protein-shakes,2
20,2018,1,recovery,2
21,2018,1,physiology,2
22,2018,1,body-fat,2
23,2018,1,bulking,2
24,2018,1,sports,2
25,2018,1,knees,2
26,2018,1,weight-gain,1
27,2018,1,alcohol,1
28,2018,1,strength-gain,1
29,2018,1,neck,1
30,2018,1,chest,1
31,2018,1,machine,1
32,2018,1,crossfit,1
33,2018,1,running-training-plan,1
34,2018,1,biceps,1
35,2018,1,programs,1
36,2018,1,stretching,1
37,2018,1,shoulders,1
38,2018,1,posture,1
39,2018,1,hamstring,1
40,2018,1,health,1
41,2018,1,yoga,1
42,2018,1,rehabilitation,1
43,2018,1,functional-strength,1
44,2018,1,pain,1
45,2018,1,bodyweight,1
46,2018,1,bench-press,1
47,2018,1,freeweights,1
48,2018,1,blood-flow,1
49,2018,1,swimming,1
50,2018,1,illness,1
51,2018,1,bouldering,1
52,2018,1,supplements,1
53,2018,1,creatine,1
54,2018,1,conditioning,1
55,2018,1,bcaa,1
56,2018,1,calories,1
57,2018,1,running-form,1
58,2018,1,foot,1
59,2018,1,energy,1
60,2018,1,post-workout,1
61,2018,1,pre-workout,1
62,2018,1,mass,1
63,2018,1,cutting,1
64,2018,1,exercise-technique,1
65,2018,1,strength-training,1
66,2018,1,push-ups,1
67,2018,1,pull-ups,1
68,2018,1,high-intensity,1
69,2018,1,compound-exercises,1
70,2018,1,heart-rate-monitor,1
71,2018,1,beginners,1
72,2018,1,warm-up,1
73,2018,1,performance,1
74,2018,1,athletic-performance,1
75,2018,1,endurance,1
76,2018,1,reps,1
77,2018,1,muscle-imbalance,1
78,2018,1,physical-therapy,1
79,2018,1,physique,1
80,2018,1,rest,1
81,2018,1,planks,1
82,2018,1,back,1
83,2018,1,treadmill,1
84,2018,1,couchto5k,1
85,2018,1,timing,1
86,2018,1,quads,1
87,2018,1,muscle-soreness,1
88,2018,1,muscle-recovery,1
89,2018,1,food-preparation,1
90,2018,1,knee-pain,1
91,2018,1,biomechanics,1
92,2018,2,running,7
93,2018,2,muscle,6
