,Year,Month,TagName,Month_Count
0,2020,1,exercise,9
1,2020,1,muscle-gain,8
2,2020,1,muscle,5
3,2020,1,diet,5
4,2020,1,weight-loss,5
5,2020,1,meal-plan,4
6,2020,1,powerlifting,4
7,2020,1,nutrition,3
8,2020,1,bodybuilding,3
9,2020,1,protein,3
10,2020,1,high-protein,3
11,2020,1,cardio,3
12,2020,1,squats,3
13,2020,1,strength-training,3
14,2020,1,bodyweight-exercises,2
15,2020,1,exercise-equipment,2
16,2020,1,hiit,2
17,2020,1,strength,2
18,2020,1,nutrition-information,2
19,2020,1,back,2
20,2020,1,weightlifting,2
21,2020,1,ketogenic-diet,2
22,2020,1,long-distance-running,2
23,2020,1,stretching,2
24,2020,1,stamina,2
25,2020,1,tips,1
26,2020,1,disability,1
27,2020,1,home-exercise,1
28,2020,1,shoes,1
29,2020,1,barefoot,1
30,2020,1,muscle-soreness,1
31,2020,1,deadlifts,1
32,2020,1,legs,1
33,2020,1,form,1
34,2020,1,resistancetraining,1
35,2020,1,intermittent-fasting,1
36,2020,1,push-ups,1
37,2020,1,crossfit,1
38,2020,1,planks,1
39,2020,1,reps,1
40,2020,1,timing,1
41,2020,1,glutes,1
42,2020,1,thigh,1
43,2020,1,weights,1
44,2020,1,recovery,1
45,2020,1,food,1
46,2020,1,app,1
47,2020,1,workout,1
48,2020,1,fat,1
49,2020,1,sugar,1
50,2020,1,supplements,1
51,2020,1,shoulders,1
52,2020,1,mobility,1
53,2020,1,bicycling,1
54,2020,1,treadmill,1
55,2020,1,machine,1
56,2020,1,programs,1
57,2020,1,bmr,1
58,2020,1,workout-types,1
59,2020,1,running,1
60,2020,1,core,1
61,2020,1,physical-therapy,1
62,2020,1,overtraining,1
63,2020,1,body-fat,1
64,2020,1,swimming,1
65,2020,1,knee-pain,1
66,2020,1,hypertrophy,1
67,2020,1,flexibility,1
68,2020,1,splits,1
69,2020,1,bench-press,1
70,2020,1,equipment,1
71,2020,1,weight-gain,1
72,2020,1,bodyweight,1
73,2020,1,lower-body-strength,1
74,2020,1,workout-routines,1
75,2020,1,calories,1
76,2020,1,training,1
77,2020,1,bellyfat,1
78,2020,1,paleo-diet,1
79,2020,1,sleep,1
80,2020,2,weight-loss,5
81,2020,2,bodybuilding,5
82,2020,2,breathing,4
83,2020,2,exercise,4
84,2020,2,cardio,4
85,2020,2,weightlifting,4
86,2020,2,muscle-gain,4
87,2020,2,running,3
88,2020,2,powerlifting,3
89,2020,2,workout-routines,3
90,2020,2,gym,3
91,2020,2,flexibility,3
92,2020,2,health-risk,2
93,2020,2,workout,2
94,2020,2,long-distance-running,2
95,2020,2,calisthenics,2
96,2020,2,strength-training,2
97,2020,2,muscle,2
98,2020,2,heart-rate,2
99,2020,2,fat,2
100,2020,2,muscle-loss,2
101,2020,2,exercise-technique,2
102,2020,2,hypertrophy,2
103,2020,2,stretching,2
104,2020,2,beginners,2
105,2020,2,squats,2
106,2020,2,protein,2
107,2020,2,muscle-recovery,2
108,2020,2,legs,2
109,2020,2,hip,2
110,2020,2,glutes,2
111,2020,2,bones,1
